D쥐고,0,0,0,0,0,0,0,0,1,0,0,0,0
D지고,0,0,0,0,0,0,0,0,1,0,0,0,0
jot같,1,0,0,0,0,0,0,0,1,1,0,0,0
mi쳤,0,0,0,0,0,0,0,0,1,0,0,0,0
썅,0,0,1,1,0,0,0,0,0,0,0,0,0
새끼,0,0,0,1,0,0,0,0,0,0,0,0,0
같은새끼,0,1,0,1,1,0,0,0,0,0,0,0,0
개,0,0,0,0,0,0,0,0,0,1,0,0,0
새끼가,0,0,0,1,0,0,0,0,0,1,0,0,0
개같아,0,0,0,0,0,0,0,0,0,1,0,0,0
개같은,0,0,0,0,0,0,0,0,0,1,0,0,0
개같을,0,0,0,0,0,0,0,0,0,1,0,0,0
개같게,0,0,0,0,0,0,0,0,0,1,0,0,0
개나,1,0,0,0,0,0,0,0,0,0,0,0,0
소나,1,0,0,0,0,0,0,0,0,0,0,0,0
개나대,1,0,0,0,0,0,0,0,0,0,0,0,0
개나소나,0,0,0,0,1,0,0,0,0,1,0,0,0
개넷,1,0,0,0,0,0,0,0,0,0,0,0,0
개년,1,0,0,0,0,0,0,0,0,0,0,0,0
개념빠가,0,0,0,1,1,1,0,0,0,1,0,0,0
느갭,0,0,0,0,0,0,0,0,0,0,0,0,0
도태남,0,1,0,0,0,1,0,0,0,0,0,0,1
도태녀,0,1,0,0,0,1,0,0,0,0,0,0,1
도.태,0,0,0,0,0,1,0,0,0,0,1,0,1
도1태,0,0,0,0,0,1,0,0,0,0,1,0,1
개독,1,0,0,0,0,0,0,0,0,0,0,0,0
개돼지,0,0,0,0,0,0,0,0,0,1,0,0,0
개련,1,0,0,0,0,0,0,0,0,0,0,0,0
개부랄,1,0,0,0,0,0,0,0,0,1,0,0,0
개삼성,1,0,0,0,0,0,0,0,0,1,0,0,1
개새기,1,1,0,0,0,0,0,0,0,0,1,0,0
개새끼,1,1,0,1,0,0,0,0,0,0,0,0,0
개섹,1,1,0,0,0,0,0,0,0,0,1,1,0
풀발,1,0,0,0,0,0,0,0,0,1,0,1,0
씹선,1,0,0,1,0,0,0,0,0,1,0,0,0
개셈,1,0,0,0,0,0,0,0,0,0,0,0,0
개소리,1,0,0,0,0,0,0,0,0,0,0,0,0
개쓰래기,1,0,0,0,0,0,0,0,0,1,0,0,0
개저씨,1,0,0,0,0,0,0,0,0,1,0,0,0
거지같,0,0,0,0,0,1,0,0,0,1,0,0,0
그지,0,0,0,0,0,0,0,0,0,1,0,0,0
계새끼,1,1,0,1,0,0,0,0,0,0,0,0,0
골 빈,0,0,0,0,0,1,0,0,0,0,0,0,0
골1빈,0,0,0,0,0,1,0,1,0,0,1,0,0
골빈,0,0,0,0,0,1,0,0,0,0,0,0,0
괘새끼,1,1,0,1,0,0,0,0,0,0,0,0,0
그1켬,1,0,0,0,0,1,0,1,0,0,1,0,0
그지 같,0,0,0,0,1,1,0,0,0,1,0,0,0
그지같,0,0,0,0,1,1,0,0,0,1,0,0,0
김치녀,0,1,0,0,0,0,0,0,0,1,0,0,1
한녀,0,1,0,0,1,1,0,0,0,1,0,0,1
한.녀,0,1,0,0,1,1,0,0,0,1,1,0,1
한남들,0,1,0,0,1,1,0,0,0,1,0,0,1
한.남,0,1,0,0,1,1,0,0,0,1,1,0,1
그남들,0,1,0,0,0,0,0,0,0,1,0,0,1
자들자들,0,0,0,0,0,0,0,0,0,1,0,1,1
된장녀,0,1,0,0,0,0,0,0,0,1,0,0,1
피싸개,0,0,0,0,0,0,0,0,0,1,0,1,0
앙기모띠,0,0,1,0,0,0,0,0,0,1,0,1,1
보이루,0,0,0,0,0,0,0,0,0,1,0,1,1
소추,0,0,0,0,0,0,0,0,0,1,0,1,0
퍄퍄,0,0,1,0,0,1,0,0,0,1,1,1,1
방구석,0,0,0,0,0,0,0,0,0,1,0,0,1
형보수지,0,0,0,0,0,0,0,0,0,0,0,1,0
여적여,0,0,0,0,1,1,0,0,0,0,0,0,1
자적자,0,0,0,0,1,1,0,0,0,0,0,0,1
남적남,0,0,0,0,1,1,0,0,0,0,0,0,1
보적보,0,0,0,0,1,1,0,0,0,0,0,1,1
삼일한,0,0,0,0,0,1,0,0,0,1,0,1,1
보슬아치,0,0,0,0,0,1,0,0,0,1,0,1,0
보징어,0,0,0,0,0,0,0,0,0,1,0,1,0
헤으응,0,0,1,0,0,0,0,0,0,1,0,1,0
보픈카,0,0,0,0,0,0,0,0,0,1,0,1,0
보라니,0,0,0,0,0,0,0,0,0,1,0,1,0
상폐녀,0,1,0,0,0,0,0,0,0,1,0,1,0
누보햄,0,0,0,0,1,1,0,0,0,1,0,1,1
자박꼼,0,0,0,0,1,1,0,0,0,1,0,1,1
로린,0,0,0,0,0,0,0,0,0,1,0,1,1
번녀,0,1,0,0,1,1,0,0,0,1,0,1,1
번남,0,1,0,0,1,1,0,0,0,1,0,1,1
대남,0,1,0,0,1,1,0,0,0,1,0,0,1
대녀,0,1,0,0,1,1,0,0,0,1,0,0,1
개념녀,0,1,0,0,1,1,0,0,0,1,0,0,0
냄저,0,0,0,0,0,0,0,0,0,1,0,0,0
빨갱,0,0,0,0,0,0,0,0,0,0,0,0,1
뷔페미,0,0,0,0,0,0,0,0,0,1,0,0,1
급남,0,1,0,0,1,1,0,0,0,1,0,0,1
등남,0,1,0,0,1,1,0,0,0,1,0,0,1
급녀,0,1,0,0,1,1,0,0,0,1,0,0,1
등녀,0,1,0,0,1,1,0,0,0,1,0,0,1
꼴페,1,0,0,0,1,0,0,0,0,1,0,0,1
문재앙,0,0,0,0,0,0,0,0,0,1,0,0,1
윤재앙,0,0,0,0,0,0,0,0,0,1,0,0,1
렬.이다,0,0,0,0,1,1,0,0,0,1,1,0,1
렬이다,0,0,0,0,1,1,0,0,0,1,0,0,1
쿵쾅,0,0,0,0,0,0,0,0,0,1,0,0,1
쿵.쾅,0,0,0,0,0,0,0,0,0,0,1,0,1
펨베,0,0,0,0,0,1,0,0,0,0,0,0,1
펨코,0,0,0,0,0,1,0,0,0,0,0,0,1
펨.코,0,0,0,0,0,1,0,0,0,0,1,0,1
쿰.척,0,0,0,0,0,0,0,0,0,1,1,0,1
쿰척,0,0,0,0,0,0,0,0,0,1,0,0,1
ㅗㅜㅑ,0,0,1,0,0,1,0,0,0,1,1,1,1
오우야,0,0,1,0,0,0,0,0,0,1,0,1,1
껒여,0,0,0,1,0,0,0,0,0,0,1,0,0
꺼지세요,0,0,0,1,0,0,0,0,0,0,0,0,0
꺼져요,0,0,0,1,0,0,0,0,0,0,0,0,0
꺼져,0,0,0,1,0,0,0,0,0,0,0,0,0
로꺼져,0,0,0,1,0,0,0,0,0,0,0,0,0
꺼.져,0,0,0,1,0,0,0,0,0,0,1,0,0
꺼.지,0,0,0,1,0,0,0,0,0,0,1,0,0
꼴데,1,0,0,1,0,0,0,0,0,1,0,0,1
